"bien","good","well, good, very, nicely, all right, greatly, rightly, kindly, good, right, welfare, well-being, okay, okey, OK, possession, gold, right, nice, decent, alright","bien, très bien, tout à fait, par exemple, bien, tant mieux, très, bien, tout, exactement, seul, effectivement, bien, joliment, gentiment, agréablement, parfaitement, exactement, bien, exactement, considérablement, très, fort, bien, vivement, de beaucoup, justement, avec raison, bien, correctement, avec justesse, juste équitable, gentiment, bien, avec bonté, avec gentillesse, chaleureusement, complaisamment, bien, profit, humeur, droit, droite, bien, vrai, aide sociale, bien, assistance sociale, bonheur, confort, bien-être, bien-être, bonheur, bien, bien, bien, bien, possession, détention, bien, jouissance, or, bien, droit, bon, juste, bien, vrai, exacte, agréable, bien, beau, gentil, bon, joli, décent, convenable, honnête, bien, honorable, brave, bien","fin, meilleur, fin, en forme, satisfaisant, bon, meilleur, bon, alors, attentivement, confortablement, tout, justement, largement, comme ça, OK, vraiment, avantageusement, alors, attentivement, confortablement, aisément, tout, complètement, directement, pleinement, tout à fait, intégralement, entièrement, parfaitement, totalement, en même temps, justement, largement, copieusement, terriblement, sérieusement, considérablement, amplement, comme ça, alors, proprement, bon, largement, richement, alors, bon, OK, bon, vraiment, avantageusement, heureusement, favorablement, avoir, bon, Oklahoma, propriété, puits, marchandise, avoir, propriété, possession, bon, Oklahoma, propriété, puits, bon, marchandise, denrée, produit, Bien!, bien que, c'est bien, très bien, bien sûr, pas bien, tout va bien, bien entendu, ou bien, aussi bien, bien fait","Satisfaisant.<br />Convenable.<br />De bonne qualité.<br />Ce qui est louable, juste, conforme à un idéal.<br />Avantage, bénéfice.<br />Ce qu’on possède.<br />Chose créée par le travail en vue de satisfaire un besoin de la société.<br />D’une manière satisfaisante, convenable, agréable.<br />Beaucoup.<br />Très.<br />Environ.<br />","Cette musique est bien .<br />Faire le bien .<br />Grand bien vous fasse!<br />Ils ont des biens .<br />Les biens et les services .<br />Ses devoirs sont bien faits .<br />Ils sont bien peu nombreux .<br />Il y a bien cinq ans que je ne l’avais vu .<br />"
"suis","am","am","suis","suivre, être, estre, je suis désolé, Je suis en vacances., Je suis vraiment désolé., Je suis seul., Je suis célibataire., Je suis pressé., Je ne suis pas sûr., Je suis enceinte., Je suis étudiant., Je me suis perdu.","",""
"seule","alone","","","seul, toute seule, une seule personne","",""
"t'aimer","love you","","","","",""
"tes lèvres brûlent tant de mille mensonges","your lips are burning so many thousand lies","","","","",""
"lèvres","lips","lips, smackers","lèvres, lèvres","lèvre, lèvre, rouge à lèvres, du bout des lèvres","",""
"brûlent","burn","fiery","ardent, fougueux, enthousiaste, brûlent","brûler","",""
"mille","thousand","thousand, mile, thousand","mille, mile, mille, mille","mile, mille marin, nœud, mile, mi, mille marin, mi, nœud, mille marin, mile, mille fois, mille-pattes, mille-feuille, mille dollars, mille-patte, de mille","Le nombre mille.<br />Mesure de distance valant 5&nbsp;280&nbsp;pieds ou 1,6&nbsp;km.<br />Dix fois cent.<br />","Des mille lumineux .<br />« je le faisais, à quatre-vingts milles à l’heure sur l’autoroute glacée »<br />"
"mensonges","lies","lie, lying, falsehood, untruth, deceit, fib, story, tale, untruthfulness, fibs, flam","mensonge, couche, repos, mensonge, menteur, mensonge, mensonge, fausseté, tromperie, mensonge, duperie, mensonge, bobard, blague, histoire, récit, article, conte, étage, mensonge, conte, histoire, nouvelle, épopée, rumeur, mensonge, mensonge, mensonge, salades, mensonge","menterie, contrevérité, pieux mensonge","Affirmation contraire à la vérité.<br />","Dire que j’aime la tarte à la citrouille serait un mensonge : je déteste ce goût .<br />"
"que tu ne prends plus la peine de raconter","you do not take the trouble to tell","","","","",""
"prends","take","take, assume, acquire, have, catch, pick up, take up, take in, capture, seize, take over, drink, get on, occupy, catch on, charge, come over, make a note of, cut, book","prendre, emporter, faire, tirer, reprendre, saisir, assumer, supposer, prendre, présumer, admettre, adopter, acquérir, obtenir, prendre, gagner, avoir, posséder, prendre, comporter, tenir, comprendre, attraper, prendre, capturer, saisir, attirer, pêcher, ramasser, prendre, reprendre, capter, capter, relever, prendre, adopter, absorber, embrasser, lever, faire monter, prendre, recevoir, saisir, recueillir, reprendre, englober, capturer, capter, prendre, arrêter, faire capturer, s'emparer de, saisir, prendre, gripper, confisquer, se saisir de, capturer, prendre, prendre la relève, occuper, se charger de, prendre le pouvoir, adopter, boire, consommer, prendre, manger, absorber, prendre une boisson, prendre, monter, continuer, poursuivre, réussir, réaliser, occuper, prendre, remplir, habiter, absorber, résider dans, prendre, comprendre, se répandre, devenir populaire, charger, facturer, demander, accuser, inculper, prendre, prendre, prendre, couper, réduire, tailler, trancher, sabrer, prendre, réserver, louer, inscrire, retenir, prendre, enregistrer","recueillir, élire, faire, assumer, tenir, contempler, grossir, abonner, payer, reprendre, amener, être, obtenir, attaquer, conduire, demander, retenir, avoir, avancer, louer, choper, occuper, atteindre, former, éprouver, entamer, reposer, lire, confisquer, consommer, subir, être debout, recueillir, recevoir, élire, choisir, sélectionner, opter, faire, être, assumer, recueillir, accepter, permettre, admettre, recevoir, tenir, contempler, regarder, considérer, grossir, assumer, adopter, obtenir, supposer, arrêter, abonner, tenir, faire, payer, reprendre, choisir, amener, obtenir, être, avoir, contracter, devenir, être, avoir, devoir, tenir, obtenir, être, avoir, laisser, devoir, tenir, permettre, devenir, recevoir, rendre, être, avoir, devoir, attaquer, agresser, conduire, aller, recueillir, comporter, accepter, faire, rendre, demander, appeler, passer, réunir, recueillir, ramasser, collecter, collectionner, retenir, faire, donner, être, avoir, devoir, tenir, rendre, recueillir, être, avoir, devoir, accepter, tenir, admettre, recevoir, avoir, avancer, se passer, progresser, arriver, continuer, louer, amener, apporter, tenir, transporter, choper, arrêter, saisir, occuper, atteindre, endurer, obtenir, être, subir, avoir, souffrir, devoir, tenir, continuer, devenir, recevoir, former, entraîner, rechercher, éprouver, être, avoir, devoir, tenir, entamer, maintenir, procéder, se passer, diriger, arriver, continuer, reposer, distinguer, privilégier, posséder, être, mentionner, avoir, comporter, devoir, ressembler, tenir, paraître, demeurer, disposer, lire, tenir, confisquer, assumer, reprendre, adopter, supposer, usurper, saisir, consommer, subir, soumettre, assumer, adopter, souffrir, supposer, accepter, admettre, recevoir, être debout, lever, dresser, situer, assumer, adopter, supposer, prendre une douche, prendre conscience, prendre soin, prendre en charge, prendre soin de, prendre une décision, prendre un bain, prendre des vacances, prendre une photo, prendre en considération","Saisir.<br />Absorber de la nourriture, une boisson.<br />Contracter une maladie.<br />Choisir.<br />Utiliser.<br />Considérer comme.<br />Choisir un chemin, une direction.<br />Épaissir.<br />Amorcer la combustion, en parlant d’un feu.<br />Réussir.<br />S’enraciner.<br />Se saisir réciproquement.<br />Se laisser captiver, séduire.<br />S’accrocher.<br />","Prendre quelqu’un pour un fou .<br />Prends la crème glacée aux pistaches, elle est très bonne .<br />Prenez les moyens, les précautions qui s’imposent .<br />Prendre un crayon et un papier .<br />Prendre un repas .<br />Prendre un rhume .<br />"
"peine","sentence","penalty, sentence, trouble, pain, sorrow, grief, pains, heartache, ache, forfeit, bitterness, gruel, infirmity","peine, pénalité, amende, pénalisation, phrase, peine, sentence, condamnation, jugement, verdict, difficulté, peine, problème, mal, trouble, dérangement, douleur, peine, souffrance, mal, tristesse, effort, douleur, chagrin, tristesse, peine, affliction, douleur, chagrin, peine, malheur, amertume, catastrophe, peine, peines, douleur, mal, efforts, chagrin, peine, mal, douleur, peine, chagrin, gage, perte, amende, peine, amande, jeu de société, amertume, violence, peine, gruau, bouillie, peine, infirmité, faiblesse, maladie, impotence, débilité, peine","temps, douleur, sanction, effort, nuisance, agonie, deuil, mal, temps, durée, phrase, jugement, longtemps, délai, fois, douleur, sanction, penalty, douleur, souffrance, effort, nuisance, embêtement, douleur, casse-pied, souffrance, agonie, souffrance, deuil, affliction, abattement, regret, chagrin, douleur, effort, difficulté, problème, mal, tracas, trouble, agitation, problème, sanction, punition, châtiment, correction, sanction, penalty, pénalité, peiné, peiner, à peine, peine de mort, peine de prison, la peine capitale, pas la peine, faire de la peine, peine capitale, cela vaut la peine, avoir de la peine, sans peine","Douleur morale, tristesse.<br />Effort.<br />Sanction applicable à une personne ayant commis une infraction (GDT).<br />","Tu lui as fait de la peine .<br />Il n’est pas au bout de ses peines .<br />Le coupable a été condamné à une peine (et non *sentence) de cinq ans de prison .<br />"
"raconter","tell","tell, recount, narrate, relate, talk about, tale, spin, yarn","dire, raconter, informer, parler, révéler, narrer, raconter, retracer, narrer, raconter, narrer, raconter, rapporter, relater, toucher, retracer, établir un rapport entre, raconter, rediscuter de, raconter, raconter des histoires, mentir, cafarder, rapporter, tourner, filer, faire tourner, patiner, tournoyer, raconter, raconter","narrer, rapporter, narrer, rapporter, conter, dire, raconter une histoire, raconter des histoires, raconter des blagues, raconter ses souvenirs","Faire le récit de.<br />Inventer des histoires.<br />","Il a une façon merveilleuse de raconter les histoires .<br />Il ne faut pas croire tout ce qu’on raconte .<br />"
"et tu m’as volé ce qu’il reste de l’été","and you stole me what remains of summer","","","","",""
"m'as","hast","","","","Demeure provençale.<br />",""
"volé","stolen","stolen, robbed","volé, pillé, volé, pillé","vole","",""
"ce","this","this, it, that, that","cette, ce, cet, ces, ceci, celui-là, il, elle, le, ce, cela, la, que, qui, ce, celle, celui, cela, ce, cette, cet, ces","ce soir, en ce moment, en ce qui concerne, dans ce cas, pendant ce temps, ce matin, jusqu'à ce que, Qu'est-ce que c'est?, sur ce, à ce sujet","Ce pronom démonstratif invariable représente un nom, un infinitif, une proposition. Il désigne la personne ou la chose dont on parle.<br />SUJET IMPERSONNEL.<br />Ce + consonne.<br />C’ + voyelle.<br />C’est + nom au singulier.<br />C’est + pronom. Les pronoms singuliers, moi, toi, lui, elle, et les pronoms pluriels, nous, vous.<br />C’est + que.<br />C’est + quantité.<br />Ce sont + nom au pluriel.<br />Ce sont + eux, elles.<br />Ce ne sont pas + eux, elles.<br />COMPLÉMENT DIRECT.<br />Cela.<br />","Faites ce que je vous dis et non ce que je fais .<br />Ce sera une belle journée .<br />C’était hier. Ç’aurait pu être très agréable .<br />C’est une jolie maison .<br />C’est nous qui viendrons .<br />C’est à compter de demain que les prix augmentent .<br />C’est 5&nbsp;$ le kilo .<br />Ce sont des tulipes .<br />Ce sont elles qui ont le mieux répondu .<br />Ce ne sont pas eux qui ont payé .<br />Le gouvernement veut accroître la présence du français dans Internet : pour ce faire, il subventionnera la production d’outils informatiques en français .<br />"
"qu'il","that","","","","",""
"reste","rest","rest, residue, residual, residuum, remainder, remnant, scrap, left-over","repos, reste, appui, pause, support, sommeil, résidu, reste, relique, résidu, reste, résidu, reste, reste, autres, usufruit avec réversibilité, reste, débris, restant, ferraille, bout, reste, bagarre, bribe, fragment, reste","relique, différence, restes, repos, débris, résidu, queue, relique, vestige, différence, restes, repos, débris, vestige, reliquat, résidu, équilibre, résidu, queue, rester, qui reste, du reste, qui reste silencieux","Ce qui demeure d’un ensemble quand on en a retranché une partie.<br />Nourriture qui reste après un repas.<br />","Le reste d’une somme .<br />Grand-maman sait bien apprêter les restes .<br />"
"l'été","summer","","","","",""
"des berceuses que tu chantais pour me calmer","you sang lullabies to calm me","","","","",""
"berceuses","lullabies","lullaby","berceuse","infirmier, nounou, infirmière, nourrice, fauteuil à bascule, chaise à bascule, berçante, rocking-chair, rocking chair, berceur","Chanson destinée à endormir les enfants.<br />Siège dans lequel on peut se balancer légèrement.<br />",""
"chantais","singing","sing, chant, chirp, croon, warble, hiss, lilt","chanter, bourdonner, tinter, appeler, vrombir, moucharder, chanter, scander, psalmodier, réciter, gazouiller, pépier, chanter, chantonner, chanter, roucouler, gazouiller, roucouler, chanter, scander, bourdonner, chantonner, siffler, chanter, chuchoter, chanter, chanter avec modulation","siffler, entonner, bavarder, siffler, entonner, bavarder, dialoguer, adresser, faire chanter, chanter faux, chanter une chanson, chanter juste, chanter fort","Raconter.<br />Former une suite de sons musicaux avec la voix.<br />","Que me chantez-vous là?<br />"
"pour","for","for, to, of, towards, toward","pour, pendant, depuis, malgré, à, de, pour, vers, sur, en, de, en, pour, vers, pour, du côté de, dans la direction, à l'égard de, vis-à-vis, vers, pour, du côté de, dans la direction, à l'égard","envers, pour que, pour toujours, pour moi, pour le moment, pour commencer, pour eux, pour nous, pour l'instant, pour la vie, pour toi","Ce qui est favorable, le bon côté.<br />À la place de.<br />En vue de, afin de.<br />À destination de.<br />À cause de.<br />Parce que.<br />Afin de.<br />Même si.<br />En échange de.<br />","Il m’a prise pour une autre .<br />Pour réussir, il faut travailler .<br />Prendre l’avion pour Montréal .<br />Cette voiture est appréciée pour sa faible consommation d’essence .<br />Pour avoir aimé beaucoup, il a été très heureux .<br />Faire de l’exercice pour être en forme .<br />Cette hypothèse, pour être exacte, n’explique pas tout .<br />J’ai acheté ce manteau pour 200&nbsp;$ .<br />"
"me","me","me, myself","me, moi, me, mon état, moi-même","il me semble, il me semble que, je me sens mieux, Je ne me sens pas bien., Je me sens malade., Je me suis perdu., Merci de me dire où descendre., si je puis me permettre, il me plaît, cela me dépasse","Pronom personnel masculin et féminin de la première personne du singulier. Me ne s’emploie que devant un verbe ou après le verbe à l’impératif, où il s’élide devant en ou y.<br />","Tu me donnes un livre .<br />"
"calmer","calm","calm, calm down, lull, soothe, ease, alleviate, appease, quell, pacify, placate, assuage, mollify, gentle, still, settle, quieten down, deaden, sober, salve, smooth down, becalm, attemper, chasten","calmer, tranquilliser, pacifier, faire calmer, faire apaiser, s'apaiser, calmer, se calmer, se radoucir, apaiser, calmer, endormir un enfant, apaiser, calmer, atténuer, tranquilliser, flatter, amadouer, faciliter, soulager, atténuer, apaiser, calmer, tranquilliser, soulager, alléger, apaiser, calmer, apaiser, calmer, assouvir, tempérer, réprimer, étouffer, calmer, atténuer, pacifier, apaiser, calmer, apaiser, calmer, apaiser, calmer, assouvir, amadouer, apaiser, adoucir, calmer, mollir, résider, apaiser, calmer, dompter, calmer, faire taire, tranquilliser, régler, résoudre, trancher, fixer, arranger, calmer, calmer, se calmer, amortir, endormir, assourdir, calmer, dessoûler, désenivrer, calmer, apaiser, sauver, soulager, calmer, calmer, apaiser, encalminer, calmer, apaiser, calmer, châtier, corriger, épurer, assagir, calmer","rassurer, apaiser, soulager, rassurer, apaiser, apaiser, soulager, apaiser, se calmer, faire calmer","Apaiser.<br />Diminuer la douleur, le désagrément de.<br />Retrouver son calme, son sang-froid.<br />","Ce médicament calme les démangeaisons .<br />Elle calme son enfant effrayé par l’orage .<br />"
"ne me laisse plus ici, ne me laisse plus cette fois","leaves me here, leaves me more this time","","","","",""
"laisse","leash","lead, leash","plomb, avance, tête, fil, laisse, initiative, laisse, laisse pour le chien, filière, créance","plomb, col, collier, laisser, tenir en laisse","Lien avec lequel on attache un animal.<br />","Tenir un chien en laisse .<br />"
"ici","here","here, hither, over here","ici, voilà, alors, ici, ici","par ici, ainsi, ores, par ici, çà, ainsi, donc, ores, là-dessus, d'ici, par ici, jusqu'ici, c'est ici, il est ici, loin d'ici, ici-bas, être ici, Je descends ici, s'il vous plaît., Qu'est-ce qui se passe ici?","Se dit du lieu où est la personne qui parle.<br />","Viens ici : je t’attends!<br />"
"cette","this","this, that","cette, ce, cet, ces, ceci, celui-là, ce, cette, cet, ces","cette nuit, de cette façon, pour cette raison, à cette occasion, dans cette direction, dans cette situation, à cette époque-là","",""
"fois","time","times, time","fois, temps, temps, moment, fois, heure, époque, saison","temps, occasion, aventure, multiplication, temps, durée, phrase, jugement, longtemps, peine, délai, temps, durée, heure, occasion, aventure, fonction, occasion, multiplication, foi, encore une fois, une fois, deux fois, à la fois, chaque fois, plusieurs fois, il était une fois, une fois par semaine, trois fois, une fois par mois","Évènement, circonstance qui peut se renouveler.<br />Joint à un déterminant numéral, marque un nombre, un degré de fréquence, un degré de grandeur.<br />","Je lui ai parlé plusieurs fois .<br />Deux fois par (et non *la) semaine .<br />"
"même si je ne suis rien pour toi","even if I am nothing to you","","","","",""
"même","even","same, actual, selfsame, even, yet, alike, nay","même, susdit, réel, actuel, même, vrai, même, même, encore, seulement, jusqu'à, encore, toujours, alors, déjà, même, quand même, même, de la même façon, même, voire, plutôt","identique, pareil, similaire, identique, pareil, équivalent, égal, similaire, pareil, analogue, semblable, simplement, aussi, encore, que, simplement, seulement, aussi, tant, puisque, également, quand, que, comme, encore, que, mémé, même si, quand même, en même temps, de même, tout de même, de la même façon, de même que, lui-même, soi-même, la même chose","Après un pronom (pronom + même ) :.<br />Après un nom précédé d’un déterminant (déterminant + nom + même ) :.<br />Devant un nom et précédé d’un déterminant ( le, la, les, un, une, cet, cette.. .) (déterminant + même + nom) :.<br />Aussi, jusqu’à, y compris.<br />– la permanence de sa façon d’être.<br />– l’identité de la personne.<br />Toujours employé avec un déterminant ( le, la, les, un, une.. .) (déterminant + même ), il marque :.<br />","Elle est toujours la même .<br />Ce sont toujours les mêmes qui osent parler .<br />"
"si","if","if, whether, so, that, such, as, si, B","si, au moins, quand bien même, si, que, soit, si, ainsi, tellement, aussi, et alors, comme ceci, si, aussi, si, tellement, aussi, aussi, si, si, si","tellement, ainsi, aussi, alors, comme, oui, même si, si tu veux, comme si, si seulement, si je pouvais, si bien que, si ce n'est, si j'étais toi, si mal, si toutefois","Adverbe de quantité et d’intensité (suivi d’un adjectif ou d’un adverbe).<br />Adverbe d’affirmation.<br />Septième note de la gamme de do.<br />La conjonction introduit une condition (verbe de la principale au futur). À condition que.<br />La conjonction introduit une hypothèse (verbe de la principale au présent ou au passé). S’il est vrai que.<br />La conjonction introduit une hypothèse (verbe de la principale au conditionnel). Dans le cas où, à supposer que.<br />La conjonction introduit une concession, une restriction.<br />La conjonction introduit une interrogation indirecte.<br />La conjonction est un modificateur corrélatif de conséquence de l’adjectif ou de l’adverbe. De telle sorte que, tellement que, si bien que.<br />","Des si bémols .<br />Si tu viens jouer avec nous, nous aurons du plaisir .<br />Si l’informatique est un merveilleux outil, elle n’est pas encore tout à fait apprivoisée .<br />Si j’avais su (et non *si j’aurais su), je ne serais pas venu .<br />Elle se demandait s’il viendrait .<br />Elle est si sérieuse qu’on ne peut jamais la faire rire .<br />"
"rien","nothing","nothing, naught, nil, nix, zilch, nothingness, anything, nix","rien, zéro, nullité, rien, néant, zéro, nullité, insignifiance, néant, zéro, rien, rien, peau de balle, rien, zéro, chose que dalle, personne qui dalle, néant, rien, vide, imbécillité, rien, tout, quelque chose, n'importe quoi, rien","seul, non, seul, uniquement, non, non, néant, tout, non, pas, personne, néant, zéro, tout, personne, de rien, pour rien, rien du tout, rien de plus, rien à faire, ça ne sert à rien, rien que pour toi, ne rien faire, presque rien, rien de rien","Peu de chose.<br />Insignifiances.<br />Quelque chose (sans particule négative).<br />Aucune chose (avec ne ou sans ).<br />Nulle chose (sans particule négative).<br />","S’attacher à des riens .<br />Il est incapable de rien dire (de dire quoi que ce soit) .<br />Elle n’a rien fait .<br />Il a fait ce voyage pour rien .<br />"
"toi","thee","you, thee, thou","vous, tu, on, te, toi, te, toi, tu, toi","chez toi, pour toi, à toi, rien que pour toi, Et toi?, toi-même, si j'étais toi, toi non plus","Pronom personnel masculin et féminin de la deuxième personne du singulier.<br />EMPLOIS.<br />",""
"je me rappelle des secrets en cavale","I remember secrets on the run","","","","",""
"rappelle","recalls","","","rappeler","",""
"secrets","secrets","","","secret, services secrets","",""
"en","in","in, into, to, at, of, during, thereof","dans, en, à, chez, dedans, au bout de, dans, en, dedans, de très près, à, de, pour, vers, sur, en, à, de, sur, en, vers, à propos de, de, en, pour, pendant, durant, en, au cours de, dans, lorsque, en, de cela","après, postérieurement, ensuite, par la suite, prochainement, puis, derrière, ultérieurement, subséquemment, en effet, en cours, en plus, en revanche, en haut, mettre en place, en bas, en attendant, en fait, en fonction de","Préposition qui marque un rapport de lieu, de temps, une notion de forme, de matière, de manière.<br />Pronom qui peut remplacer de suivi d’un groupe nominal, d’un complément de verbe ou d’un complément de nom.<br />","Une table en chêne .<br />De ce grand voyage autour du monde, ils en rêvent .<br />"
"cavale","lam","","","cavaler","Jument.<br />Fuite, évasion.<br />","Des prisonniers en cavale .<br />"
"laissés en murmures au creux de mes bras","murmurs left in the pit of my arms","","","","",""
"laissés","left","leave, allow, let, abandon, park, forget, let go, quit, dismiss, put down","laisser, quitter, partir, abandonner, déposer, oublier, permettre, laisser, autoriser, accorder, admettre, allouer, louer, laisser, permettre, laisser faire, abandonner, renoncer à, laisser, délaisser, se désister de, stationner, se garer, laisser, abandonner, oublier, laisser, se faire oublier, abandonner, laisser tomber, laisser partir, laisser, libérer, quitter, arrêter, cesser de, abandonner, démissionner, laisser, rejeter, licencier, congédier, révoquer, débouter, laisser, déposer, poser, inscrire, abattre, placer, laisser","léguer, fournir, partir, donner, permettre, croire, prendre, oublier, amener, abandonner, arrêter, tenir compte, réserver, louer, léguer, donner, transmettre, fournir, partir, donner, permettre, pourvoir, admettre, partir, donner, donner, tolérer, permettre, autoriser, admettre, permettre, croire, donner, permettre, admettre, permettre, autoriser, prendre, obtenir, être, avoir, devoir, tenir, permettre, devenir, recevoir, rendre, oublier, amener, conduire, partir, donner, causer, diriger, aboutir, résulter, partir, quitter, donner, donner, offrir, permettre, accorder, autoriser, admettre, abandonner, arrêter, tenir compte, donner, considérer, permettre, admettre, partir, rester, quitter, donner, réserver, assigner, donner, convenir, adapter, permettre, autoriser, allouer, attribuer, partir, donner, confier, charger, louer, permettre, fournir, partir, léguer, communiquer, donner, apporter, entendre, accorder, laisser tomber, laisser faire, laisser passer, se laisser aller, laisser reposer, laisser entrer, laisser partir, laisser aller, laisser entendre, laisser-passer","Quitter.<br />Ne pas prendre.<br />Transmettre.<br />Ne pas supprimer.<br />Ne pas empêcher.<br />Être l’objet d’une action.<br />","J’ai laissé ma bicyclette et j’ai préféré marcher .<br />Il a laissé sa fortune à ses petits-enfants .<br />La traductrice a laissé certains mots anglais dans son texte .<br />Laisse-nous jouer dehors encore un peu, maman, s’il te plaît .<br />Boris a laissé cet ami .<br />"
"murmures","whispers","groan","gémissement, grognement, plainte, murmures","murmurer, murmure","",""
"au","the","","","au revoir, au moins, au lieu de, au contraire, au plus tard, au début, au fait, au dessus, au-dessus, au milieu","Au . Forme contractée de la préposition à et de l’article masculin le.<br />Aux . Forme contractée de la préposition à et de l’article masculin et féminin les.<br />","Les pommiers fleurissent au printemps .<br />Étienne a écrit aux copains de l’été .<br />"
"creux","hollow","hollow, empty, sunken, gaunt, vain, hollow, hole, trough, cavity, pit, emptiness","creux, vide, cave, faux, dissimulé, vide, creux, dénué, vaniteux, sans emploi, creux, cave, décharné, émacié, creux, morne, triste, vain, vaniteux, inutile, illusoire, futile, creux, creux, cavité, trou, orifice, puits, creux, terrier, lacune, creux, bac, dépression, chenal, fossé, creux d'une vague, cavité, creux, caverne, fosse, stand, trou, creux, noyau, mine, vide, vacuité, vanité, creux, désert","vide, trou","Dont l’intérieur est vide.<br />Vide de sens.<br />Profond.<br />Cavité.<br />Profondeur.<br />Profondément.<br />","« Tous deux entraient dans l’eau, qui n’était point creuse en cet endroit »<br />Il y a un creux dans le rocher .<br />À cet endroit, le fleuve a cinq mètres de creux .<br />"
"mes","my","my","mes, mon, ma","à mes côtés","Déterminant possessif pluriel de la première personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif mes renvoie à un seul « possesseur » de plusieurs êtres, de plusieurs objets.<br />","Mes livres .<br />Regarde mes patins à roulettes (un seul possesseur) et notre nouvelle tondeuse (plusieurs possesseurs) .<br />"
"bras","arm","arm, branch, jib, handle, web","bras, branche, arme, manche, armes, blason, branche, succursale, section, embranchement, rameau, bras, foc, bras, poignée, manche, anse, manivelle, bras, portant, toile, réseau, tissu, palmure, lacis, bras","accoudoir, arme, épaule, manche, accoudoir, désarmement, arme, arme, b, main, épaule, ajutage, branche, main, manche, arme, manchon, avant bras, bras de fer, croiser les bras, bras de levier, serrer dans les bras, gros bras, bras de mer, J'ai mal au bras., sous le bras, lever le bras","Membre supérieur de l’être humain, qui est rattaché à l’épaule.<br />","Ses bras sont musclés .<br />"
"que je porterai, si lourds de tourments","that I will bear, so heavy torment","","","","",""
"porterai","wear","wear, have on, carry, take, bear, reach, hit, strike, propose, direct, waft, tote, hump, prefer","porter, mettre, user, miner, virer, éroder, porter, porter, transporter, poursuivre, emporter, conduire, supporter, prendre, emporter, faire, tirer, reprendre, porter, porter, supporter, souffrir, apporter, tolérer, endurer, atteindre, accéder, arriver, arriver à, obtenir, porter, frapper, toucher, heurter, battre, attaquer, porter, frapper, rayer, heurter, attaquer, toucher, porter, proposer, suggérer, porter, se proposer, soumettre une proposition, présenter une proposition, diriger, orienter, ordonner, adresser, guider, porter, flotter, porter, pousser, faire glisser, ondoyer, transporter, porter, baiser, voûter, porter, préférer, aimer mieux, élever, porter, déposer","retenir, chasser, bénéficier, transporter, attendre, soutenir, détenir, marcher, revêtir, courir, passer, endosser, mener, représenter, subir, répandre, retenir, tenir, chasser, bénéficier, intégrer, intérêt, occuper, intéresser, agir, craindre, préoccuper, encourager, redouter, inquiéter, transporter, attendre, soutenir, supporter, accomplir, respecter, atteindre, endurer, rester, subir, tolérer, souffrir, observer, prêter, continuer, demeurer, détenir, marcher, soutenir, se comporter, s'accorder avec, déporter, aboutir, expulser, acquitter, se tenir, revêtir, continuer, courir, passer, mettre, endosser, mener, avoir, représenter, exprimer, endosser, subir, répandre, conduire, aboutir, transporter, transmettre, soutenir, endosser, porter plainte, prêt à porter, porter sur, porter atteinte, porter préjudice, se porter bien, se porter, se porter volontaire, porter un toast, porter des lunettes","Tenir, soutenir.<br />Transporter.<br />Avoir sur soi.<br />Apporter.<br />Avoir pour objet.<br />Être en bonne ou en mauvaise santé.<br />Être porté, en parlant d’un vêtement, d’une mode.<br />Se diriger vers.<br />","Porter assistance à quelqu’un, porter chance, porter intérêt .<br />Porter un cartable .<br />Porter une lettre à la poste .<br />Porter un pantalon, porter les cheveux longs, des lunettes .<br />"
"lourds","heavy","heavy, leaden, cumbersome, onerous, unwieldy, clumsy, weighty, grievous, hefty, massive, ponderous, lumbering, dull, slow, oppressive, sultry, stodgy, close, soggy, outsize, outsized, bovine","lourd, gros, épais, fort, intense, dense, plombé, lourd, terne, morne, mauvais, lourd, encombrant, pesant, lent, lourd, pénible, lourd, peu maniable, difficile à manier, maladroit, maladroit, gauche, lourd, lourdaud, empoté, inélégant, lourd, pesant, important, grave, notable, grave, douloureux, pénible, cruel, sérieux, lourd, lourd, gros, costaud, fort, massif, énorme, lourd, écrasant, lourd, pesant, ennuyeux, monotone, maladroit, lourd, maladroit, terne, mat, ennuyeux, sourd, sombre, lourd, lent, en retard, lourd, lambin, monotone, ennuyeux, oppressif, oppressant, tyrannique, accablant, lourd, étouffant, étouffant, lourd, sensuel, chaud, suffocant, passionné, lourd, indigeste, bourratif, étouffé, proche, étroit, serré, strict, aimable, lourd, détrempé, pâteux, mou, lourd, imbibé, collant, énorme, colossal, gigantesque, lourd, énorme, colossal, gigantesque, lourd, bovine, stupide, lourd","plombé, écrasant, pesant, considérable, dense, grand, son, maussade, puissant, dur, sonore, plombé, écrasant, onéreux, emmerdant, ardu, pesant, pénible, fastidieux, pesant, considérable, grave, majeur, dense, grand, gros, son, profond, maussade, puissant, dur, difficile, ardu, éreintant, laborieux, pénible, sonore, poids lourd, pas lourd, Il fait lourd., lourd de sens, marcher d'un pas lourd","Difficile à soulever, à porter en raison de son poids.<br />Pénible à&nbsp;faire, à supporter.<br />","C’est une lourde tâche que je ne pourrai accomplir sans la collaboration de tous .<br />"
